task_type,arrival_count,window_start_s,window_seconds,coverage
DNN_training,0,1436400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1440000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1443600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1447200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1450800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1454400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1458000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1461600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1465200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1468800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1472400,3600,within_recorded_span_not_independently_verified
DNN_training,1,1476000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1479600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1483200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1486800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1490400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1494000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1497600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1501200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1504800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1508400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1512000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1515600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1519200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1522800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1526400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1530000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1533600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1537200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1540800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1544400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1548000,3600,within_recorded_span_not_independently_verified
DNN_training,1,1551600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1555200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1558800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1562400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1566000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1569600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1573200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1576800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1580400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1584000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1587600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1591200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1594800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1598400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1602000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1605600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1609200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1612800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1616400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1620000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1623600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1627200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1630800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1634400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1638000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1641600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1645200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1648800,3600,within_recorded_span_not_independently_verified
