task_type,arrival_count,window_start_s,window_seconds,coverage
bert,14,1443600,3600,within_recorded_span_not_independently_verified
bert,10,1447200,3600,within_recorded_span_not_independently_verified
bert,13,1450800,3600,within_recorded_span_not_independently_verified
bert,7,1454400,3600,within_recorded_span_not_independently_verified
bert,109,1458000,3600,within_recorded_span_not_independently_verified
bert,20,1461600,3600,within_recorded_span_not_independently_verified
bert,33,1465200,3600,within_recorded_span_not_independently_verified
bert,18,1468800,3600,within_recorded_span_not_independently_verified
bert,15,1472400,3600,within_recorded_span_not_independently_verified
bert,6,1476000,3600,within_recorded_span_not_independently_verified
bert,9,1479600,3600,within_recorded_span_not_independently_verified
bert,6,1483200,3600,within_recorded_span_not_independently_verified
bert,6,1486800,3600,within_recorded_span_not_independently_verified
bert,8,1490400,3600,within_recorded_span_not_independently_verified
bert,11,1494000,3600,within_recorded_span_not_independently_verified
bert,11,1497600,3600,within_recorded_span_not_independently_verified
bert,8,1501200,3600,within_recorded_span_not_independently_verified
bert,10,1504800,3600,within_recorded_span_not_independently_verified
bert,4,1508400,3600,within_recorded_span_not_independently_verified
bert,8,1512000,3600,within_recorded_span_not_independently_verified
bert,8,1515600,3600,within_recorded_span_not_independently_verified
bert,9,1519200,3600,within_recorded_span_not_independently_verified
bert,4,1522800,3600,within_recorded_span_not_independently_verified
bert,13,1526400,3600,within_recorded_span_not_independently_verified
bert,16,1530000,3600,within_recorded_span_not_independently_verified
bert,9,1533600,3600,within_recorded_span_not_independently_verified
bert,13,1537200,3600,within_recorded_span_not_independently_verified
bert,9,1540800,3600,within_recorded_span_not_independently_verified
bert,120,1544400,3600,within_recorded_span_not_independently_verified
bert,19,1548000,3600,within_recorded_span_not_independently_verified
bert,31,1551600,3600,within_recorded_span_not_independently_verified
bert,10,1555200,3600,within_recorded_span_not_independently_verified
bert,12,1558800,3600,within_recorded_span_not_independently_verified
bert,37,1562400,3600,within_recorded_span_not_independently_verified
bert,32,1566000,3600,within_recorded_span_not_independently_verified
bert,7,1569600,3600,within_recorded_span_not_independently_verified
bert,4,1573200,3600,within_recorded_span_not_independently_verified
bert,6,1576800,3600,within_recorded_span_not_independently_verified
bert,23,1580400,3600,within_recorded_span_not_independently_verified
bert,22,1584000,3600,within_recorded_span_not_independently_verified
